ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2018-08-29T00:00:00.000000000Z,35,2,5623,274.500000000,279.500000000,273.100000000,278.240000000,2818397,NVDA
2018-08-29T00:00:00.000000000Z,35,2,5216,110.300000000,112.150000000,110.150000000,112.150000000,6519352,MSFT
2018-08-29T00:00:00.000000000Z,35,2,5823,48.640000000,49.100000000,48.640000000,48.900000000,2179420,ORCL
2018-08-29T00:00:00.000000000Z,35,2,7260,290.210000000,291.740000000,289.780000000,291.460000000,8733755,SPY
2018-08-29T00:00:00.000000000Z,35,2,14,220.200000000,223.720000000,219.410000000,223.670000000,7331001,AAPL
2018-08-29T00:00:00.000000000Z,35,2,328,24.980000000,25.410000000,24.010000000,25.110000000,23363937,AMD
2018-08-29T00:00:00.000000000Z,35,2,6708,107.400000000,107.880000000,107.230000000,107.750000000,138626,RSP
2018-08-29T00:00:00.000000000Z,35,2,5433,370.000000000,370.000000000,362.930000000,367.200000000,1850928,NFLX
2018-08-30T00:00:00.000000000Z,35,2,7262,291.100000000,291.360000000,289.630000000,289.870000000,10380288,SPY
2018-08-30T00:00:00.000000000Z,35,2,5435,365.000000000,376.810000000,363.550000000,369.250000000,2291015,NFLX
2018-08-30T00:00:00.000000000Z,35,2,3231,18.840000000,18.850000000,18.580000000,18.680000000,5214324,GDX
2018-08-30T00:00:00.000000000Z,35,2,7764,304.300000000,305.680000000,297.690000000,301.750000000,1757246,TSLA
2018-08-30T00:00:00.000000000Z,35,2,5825,48.870000000,48.900000000,48.300000000,48.300000000,2620756,ORCL
2018-08-30T00:00:00.000000000Z,35,2,328,25.030000000,25.670000000,24.730000000,24.730000000,16508689,AMD
2018-08-30T00:00:00.000000000Z,35,2,5625,277.600000000,281.710000000,276.320000000,277.100000000,2333023,NVDA
2018-08-30T00:00:00.000000000Z,35,2,376,2002.620000000,2025.680000000,1986.760000000,2001.910000000,1800915,AMZN
2018-08-30T00:00:00.000000000Z,35,2,6710,107.570000000,107.570000000,106.900000000,107.070000000,33017,RSP
2018-08-30T00:00:00.000000000Z,35,2,5218,111.900000000,112.610000000,111.450000000,111.710000000,6574554,MSFT
2018-08-30T00:00:00.000000000Z,35,2,14,223.390000000,228.260000000,222.250000000,225.050000000,11454576,AAPL
2018-08-30T00:00:00.000000000Z,35,2,3404,1259.430000000,1269.490000000,1247.160000000,1253.000000000,504430,GOOGL
2018-08-31T00:00:00.000000000Z,35,2,7261,289.990000000,291.000000000,289.290000000,291.000000000,9948973,SPY
2018-08-31T00:00:00.000000000Z,35,2,3403,1254.840000000,1256.010000000,1225.570000000,1234.350000000,742377,GOOGL
2018-08-31T00:00:00.000000000Z,35,2,376,2003.000000000,2022.380000000,2002.500000000,2016.700000000,1174843,AMZN
2018-08-31T00:00:00.000000000Z,35,2,6709,106.970000000,107.250000000,106.780000000,107.180000000,27515,RSP
2018-08-31T00:00:00.000000000Z,35,2,14,225.560000000,228.870000000,225.250000000,227.910000000,13167931,AAPL
2018-08-31T00:00:00.000000000Z,35,2,5217,111.780000000,112.770000000,111.515000000,112.400000000,8711733,MSFT
2018-08-31T00:00:00.000000000Z,35,2,5624,277.970000000,281.250000000,276.510000000,281.250000000,2126370,NVDA
2018-08-31T00:00:00.000000000Z,35,2,5434,368.540000000,375.990000000,367.030000000,367.710000000,2090694,NFLX
2018-08-31T00:00:00.000000000Z,35,2,3230,18.730000000,18.840000000,18.505000000,18.530000000,4740099,GDX
2018-08-31T00:00:00.000000000Z,35,2,328,24.550000000,25.240000000,24.550000000,25.200000000,10708201,AMD
2018-08-31T00:00:00.000000000Z,35,2,5824,48.360000000,48.630000000,48.250000000,48.560000000,2261358,ORCL
2018-08-31T00:00:00.000000000Z,35,2,7762,302.250000000,305.290000000,298.560000000,301.350000000,1439040,TSLA
2018-09-04T00:00:00.000000000Z,35,2,329,25.560000000,28.590000000,25.420000000,28.500000000,31445321,AMD
2018-09-04T00:00:00.000000000Z,35,2,6704,107.000000000,107.170000000,106.620000000,107.020000000,57413,RSP
2018-09-04T00:00:00.000000000Z,35,2,3227,18.400000000,18.430000000,17.970000000,17.990000000,7268883,GDX
2018-09-04T00:00:00.000000000Z,35,2,377,2029.500000000,2050.550000000,2013.100000000,2036.500000000,1518451,AMZN
2018-09-04T00:00:00.000000000Z,35,2,3400,1235.000000000,1238.000000000,1206.570000000,1212.000000000,640875,GOOGL
2018-09-04T00:00:00.000000000Z,35,2,5213,112.900000000,112.900000000,110.220000000,111.870000000,7944367,MSFT
2018-09-04T00:00:00.000000000Z,35,2,7256,291.120000000,291.190000000,288.690000000,289.880000000,9491822,SPY
2018-09-04T00:00:00.000000000Z,35,2,5819,48.190000000,48.820000000,48.160000000,48.500000000,2051503,ORCL
2018-09-04T00:00:00.000000000Z,35,2,5429,368.800000000,368.940000000,361.310000000,363.100000000,1800483,NFLX
2018-09-04T00:00:00.000000000Z,35,2,5619,282.000000000,285.220000000,279.000000000,283.250000000,2679486,NVDA
2018-09-04T00:00:00.000000000Z,35,2,14,228.490000000,229.180000000,226.630000000,228.400000000,7836311,AAPL
2018-09-04T00:00:00.000000000Z,35,2,7757,301.000000000,301.000000000,287.260000000,287.260000000,2252301,TSLA
2018-09-05T00:00:00.000000000Z,35,2,377,2039.900000000,2040.750000000,1989.770000000,1997.000000000,2213404,AMZN
2018-09-05T00:00:00.000000000Z,35,2,5211,111.550000000,111.700000000,108.100000000,108.560000000,10136974,MSFT
2018-09-05T00:00:00.000000000Z,35,2,5817,48.440000000,48.480000000,47.790000000,48.050000000,1967051,ORCL
2018-09-05T00:00:00.000000000Z,35,2,5427,361.970000000,363.380000000,340.170000000,342.590000000,3212388,NFLX
2018-09-05T00:00:00.000000000Z,35,2,3399,1208.040000000,1214.450000000,1175.120000000,1199.990000000,884688,GOOGL
2018-09-05T00:00:00.000000000Z,35,2,5617,283.000000000,284.430000000,275.360000000,277.610000000,3008591,NVDA
2018-09-05T00:00:00.000000000Z,35,2,3226,18.040000000,18.150000000,17.795000000,17.910000000,4931249,GDX
2018-09-05T00:00:00.000000000Z,35,2,14,227.860000000,229.680000000,225.100000000,226.670000000,9286800,AAPL
2018-09-05T00:00:00.000000000Z,35,2,7255,288.800000000,289.630000000,287.890000000,288.700000000,11906787,SPY
2018-09-05T00:00:00.000000000Z,35,2,7756,287.900000000,288.320000000,277.180000000,282.220000000,2238728,TSLA
2018-09-05T00:00:00.000000000Z,35,2,6703,106.770000000,107.170000000,106.490000000,107.080000000,42347,RSP
2018-09-05T00:00:00.000000000Z,35,2,329,28.490000000,29.930000000,26.840000000,28.400000000,40294780,AMD
2018-09-06T00:00:00.000000000Z,35,2,329,28.360000000,28.850000000,27.190000000,27.390000000,22110474,AMD
2018-09-06T00:00:00.000000000Z,35,2,377,2005.890000000,2011.590000000,1935.210000000,1952.110000000,2173232,AMZN
2018-09-06T00:00:00.000000000Z,35,2,5216,108.500000000,108.990000000,107.510000000,108.770000000,8010227,MSFT
2018-09-06T00:00:00.000000000Z,35,2,14,226.680000000,227.750000000,221.300000000,223.450000000,9224882,AAPL
2018-09-06T00:00:00.000000000Z,35,2,5822,47.970000000,48.210000000,47.420000000,47.420000000,2394745,ORCL
2018-09-06T00:00:00.000000000Z,35,2,5432,344.530000000,356.000000000,341.990000000,346.500000000,3059457,NFLX
2018-09-06T00:00:00.000000000Z,35,2,3404,1204.670000000,1204.670000000,1163.650000000,1183.000000000,754651,GOOGL
2018-09-06T00:00:00.000000000Z,35,2,5622,277.570000000,279.340000000,271.370000000,273.270000000,2453928,NVDA
2018-09-06T00:00:00.000000000Z,35,2,3231,17.920000000,18.150000000,17.775000000,17.860000000,7022960,GDX
2018-09-06T00:00:00.000000000Z,35,2,6707,107.200000000,107.310000000,106.600000000,106.840000000,96198,RSP
2018-09-06T00:00:00.000000000Z,35,2,7259,288.810000000,289.490000000,287.010000000,287.960000000,11214567,SPY
2018-09-06T00:00:00.000000000Z,35,2,7760,283.700000000,291.150000000,278.880000000,281.500000000,2167800,TSLA
2018-09-07T00:00:00.000000000Z,35,2,7759,279.500000000,280.000000000,252.260000000,264.800000000,5850661,TSLA
2018-09-07T00:00:00.000000000Z,35,2,377,1958.700000000,1975.200000000,1935.000000000,1951.500000000,1396102,AMZN
2018-09-07T00:00:00.000000000Z,35,2,6706,106.500000000,106.880000000,106.270000000,106.490000000,41890,RSP
2018-09-07T00:00:00.000000000Z,35,2,5214,108.800000000,108.850000000,107.240000000,108.050000000,8455251,MSFT
2018-09-07T00:00:00.000000000Z,35,2,5430,348.680000000,355.750000000,340.840000000,347.600000000,1919704,NFLX
2018-09-07T00:00:00.000000000Z,35,2,3231,17.900000000,18.005000000,17.590000000,17.850000000,5457109,GDX
2018-09-07T00:00:00.000000000Z,35,2,5821,47.160000000,47.990000000,47.160000000,47.700000000,2402783,ORCL
2018-09-07T00:00:00.000000000Z,35,2,7258,287.840000000,288.690000000,286.710000000,287.310000000,12023735,SPY
2018-09-07T00:00:00.000000000Z,35,2,5621,270.370000000,276.930000000,267.180000000,271.200000000,2298759,NVDA
2018-09-07T00:00:00.000000000Z,35,2,14,223.100000000,225.370000000,219.520000000,220.630000000,10620190,AAPL
2018-09-07T00:00:00.000000000Z,35,2,3404,1179.720000000,1188.620000000,1168.510000000,1176.130000000,561221,GOOGL
2018-09-07T00:00:00.000000000Z,35,2,329,27.500000000,28.260000000,26.800000000,27.470000000,18864161,AMD
2018-09-10T00:00:00.000000000Z,35,2,14,221.800000000,222.490000000,216.470000000,218.830000000,12673527,AAPL
2018-09-10T00:00:00.000000000Z,35,2,3230,17.930000000,17.960000000,17.570000000,17.590000000,4818186,GDX
2018-09-10T00:00:00.000000000Z,35,2,6702,106.900000000,107.170000000,106.810000000,106.890000000,44686,RSP
2018-09-10T00:00:00.000000000Z,35,2,7755,267.990000000,287.000000000,266.000000000,284.390000000,4026938,TSLA
2018-09-10T00:00:00.000000000Z,35,2,5618,273.000000000,275.930000000,271.000000000,274.510000000,1858145,NVDA
2018-09-10T00:00:00.000000000Z,35,2,3403,1185.900000000,1186.550000000,1170.920000000,1175.410000000,560444,GOOGL
2018-09-10T00:00:00.000000000Z,35,2,7254,288.380000000,289.040000000,287.880000000,288.280000000,8320872,SPY
2018-09-10T00:00:00.000000000Z,35,2,5427,350.000000000,353.890000000,343.140000000,348.000000000,1477163,NFLX
2018-09-10T00:00:00.000000000Z,35,2,377,1965.610000000,1973.040000000,1931.600000000,1942.100000000,1298172,AMZN
2018-09-10T00:00:00.000000000Z,35,2,329,27.850000000,30.100000000,27.740000000,29.780000000,24277750,AMD
2018-09-10T00:00:00.000000000Z,35,2,5819,48.110000000,49.050000000,47.990000000,48.860000000,2785138,ORCL
2018-09-10T00:00:00.000000000Z,35,2,5213,108.740000000,109.640000000,108.370000000,109.210000000,8689859,MSFT
2018-09-11T00:00:00.000000000Z,35,2,5213,109.150000000,111.585000000,108.810000000,111.300000000,8312537,MSFT
2018-09-11T00:00:00.000000000Z,35,2,5819,48.750000000,49.040000000,48.600000000,48.820000000,1952181,ORCL
2018-09-11T00:00:00.000000000Z,35,2,5618,274.500000000,276.360000000,272.010000000,272.980000000,1840369,NVDA
2018-09-11T00:00:00.000000000Z,35,2,7254,288.350000000,289.550000000,286.975000000,289.330000000,8814418,SPY
2018-09-11T00:00:00.000000000Z,35,2,5427,344.170000000,356.480000000,343.940000000,356.480000000,1488991,NFLX
2018-09-11T00:00:00.000000000Z,35,2,329,30.050000000,30.600000000,29.370000000,29.920000000,26018863,AMD
2018-09-11T00:00:00.000000000Z,35,2,3230,17.450000000,17.650000000,17.280000000,17.650000000,5035394,GDX
2018-09-11T00:00:00.000000000Z,35,2,14,219.100000000,224.580000000,216.560000000,224.580000000,9594048,AAPL
2018-09-11T00:00:00.000000000Z,35,2,7755,285.000000000,285.350000000,273.600000000,279.300000000,2351182,TSLA
2018-09-11T00:00:00.000000000Z,35,2,377,1947.800000000,1988.870000000,1916.650000000,1988.020000000,1422181,AMZN
2018-09-11T00:00:00.000000000Z,35,2,3403,1174.740000000,1192.000000000,1166.460000000,1191.120000000,499832,GOOGL
2018-09-11T00:00:00.000000000Z,35,2,6702,106.600000000,107.190000000,106.470000000,106.975000000,72753,RSP
2018-09-12T00:00:00.000000000Z,35,2,5220,111.630000000,111.810000000,110.510000000,111.650000000,6690119,MSFT
2018-09-12T00:00:00.000000000Z,35,2,7772,280.000000000,292.500000000,278.770000000,290.000000000,2704842,TSLA
2018-09-12T00:00:00.000000000Z,35,2,14,225.060000000,225.500000000,219.840000000,220.940000000,12734600,AAPL
2018-09-12T00:00:00.000000000Z,35,2,5434,357.880000000,370.430000000,356.250000000,369.290000000,2475740,NFLX
2018-09-12T00:00:00.000000000Z,35,2,377,1999.890000000,2000.600000000,1962.610000000,1990.000000000,1339978,AMZN
2018-09-12T00:00:00.000000000Z,35,2,7266,289.590000000,289.800000000,288.230000000,289.020000000,10492701,SPY
2018-09-12T00:00:00.000000000Z,35,2,5827,48.640000000,49.460000000,48.620000000,49.250000000,2101357,ORCL
2018-09-12T00:00:00.000000000Z,35,2,3404,1199.000000000,1200.800000000,1166.100000000,1169.800000000,666745,GOOGL
2018-09-12T00:00:00.000000000Z,35,2,329,30.170000000,32.780000000,29.460000000,32.590000000,35652641,AMD
2018-09-12T00:00:00.000000000Z,35,2,3231,17.480000000,18.280000000,17.430000000,18.230000000,11463365,GDX
2018-09-12T00:00:00.000000000Z,35,2,6714,106.630000000,107.270000000,106.630000000,107.160000000,143737,RSP
2018-09-12T00:00:00.000000000Z,35,2,5626,274.000000000,274.000000000,261.920000000,267.000000000,2897212,NVDA
2018-09-13T00:00:00.000000000Z,35,2,329,32.650000000,34.140000000,29.870000000,30.740000000,52535270,AMD
2018-09-13T00:00:00.000000000Z,35,2,3407,1175.000000000,1187.870000000,1169.280000000,1182.370000000,667893,GOOGL
2018-09-13T00:00:00.000000000Z,35,2,377,1997.000000000,2008.850000000,1982.000000000,1992.000000000,1083646,AMZN
2018-09-13T00:00:00.000000000Z,35,2,6718,107.550000000,107.690000000,107.340000000,107.590000000,142935,RSP
2018-09-13T00:00:00.000000000Z,35,2,3234,18.100000000,18.410000000,17.945000000,18.080000000,5856246,GDX
2018-09-13T00:00:00.000000000Z,35,2,5224,111.800000000,113.720000000,111.800000000,112.910000000,7561347,MSFT
2018-09-13T00:00:00.000000000Z,35,2,7270,289.490000000,291.030000000,289.280000000,290.830000000,8984598,SPY
2018-09-13T00:00:00.000000000Z,35,2,5630,267.530000000,275.000000000,267.530000000,271.500000000,2162213,NVDA
2018-09-13T00:00:00.000000000Z,35,2,5438,369.500000000,374.070000000,366.890000000,368.250000000,2194274,NFLX
2018-09-13T00:00:00.000000000Z,35,2,7776,290.010000000,295.000000000,285.180000000,289.790000000,1616590,TSLA
2018-09-13T00:00:00.000000000Z,35,2,14,221.520000000,228.350000000,221.000000000,227.040000000,10426799,AAPL
2018-09-13T00:00:00.000000000Z,35,2,5831,49.260000000,49.740000000,48.880000000,48.960000000,2724722,ORCL
2018-09-14T00:00:00.000000000Z,35,2,329,30.740000000,33.080000000,29.960000000,32.660000000,35862770,AMD
2018-09-14T00:00:00.000000000Z,35,2,6722,107.640000000,107.830000000,107.480000000,107.740000000,34547,RSP
2018-09-14T00:00:00.000000000Z,35,2,5225,113.200000000,113.730000000,112.440000000,113.260000000,5900839,MSFT
2018-09-14T00:00:00.000000000Z,35,2,5439,369.070000000,371.080000000,363.450000000,364.400000000,1354594,NFLX
2018-09-14T00:00:00.000000000Z,35,2,5832,48.960000000,49.450000000,48.960000000,49.290000000,2336782,ORCL
2018-09-14T00:00:00.000000000Z,35,2,14,227.100000000,227.990000000,222.530000000,223.450000000,8697682,AAPL
2018-09-14T00:00:00.000000000Z,35,2,3236,18.090000000,18.200000000,17.920000000,17.940000000,4492445,GDX
2018-09-14T00:00:00.000000000Z,35,2,377,1999.840000000,1999.840000000,1959.250000000,1970.500000000,1069947,AMZN
2018-09-14T00:00:00.000000000Z,35,2,3409,1188.500000000,1189.520000000,1173.530000000,1178.000000000,417110,GOOGL
2018-09-14T00:00:00.000000000Z,35,2,7781,292.000000000,297.290000000,286.520000000,294.880000000,1889985,TSLA
2018-09-14T00:00:00.000000000Z,35,2,7275,291.050000000,291.490000000,290.000000000,290.990000000,8794460,SPY
2018-09-14T00:00:00.000000000Z,35,2,5631,272.360000000,279.100000000,272.360000000,276.500000000,2613019,NVDA
2018-09-17T00:00:00.000000000Z,35,2,3236,17.920000000,18.415000000,17.920000000,18.320000000,6901933,GDX
2018-09-17T00:00:00.000000000Z,35,2,6719,107.820000000,107.830000000,107.300000000,107.380000000,59542,RSP
2018-09-17T00:00:00.000000000Z,35,2,14,223.610000000,223.930000000,216.000000000,216.250000000,10992805,AAPL
2018-09-17T00:00:00.000000000Z,35,2,377,1963.840000000,1966.980000000,1887.380000000,1894.500000000,1926271,AMZN
2018-09-17T00:00:00.000000000Z,35,2,329,32.600000000,33.220000000,31.560000000,31.950000000,27292551,AMD
2018-09-17T00:00:00.000000000Z,35,2,5829,49.300000000,49.930000000,46.100000000,46.880000000,3766837,ORCL
2018-09-17T00:00:00.000000000Z,35,2,5438,363.000000000,367.140000000,349.580000000,350.020000000,1874536,NFLX
2018-09-17T00:00:00.000000000Z,35,2,7272,290.610000000,290.930000000,288.210000000,288.270000000,10422705,SPY
2018-09-17T00:00:00.000000000Z,35,2,3409,1178.210000000,1182.000000000,1150.000000000,1150.000000000,667497,GOOGL
2018-09-17T00:00:00.000000000Z,35,2,5630,276.430000000,277.390000000,272.020000000,272.020000000,1660062,NVDA
2018-09-17T00:00:00.000000000Z,35,2,7777,295.200000000,300.860000000,286.190000000,292.510000000,1684875,TSLA
2018-09-17T00:00:00.000000000Z,35,2,5224,113.200000000,113.700000000,111.330000000,111.400000000,7716849,MSFT
2018-09-18T00:00:00.000000000Z,35,2,7271,289.720000000,291.570000000,289.420000000,291.010000000,8932241,SPY
2018-09-18T00:00:00.000000000Z,35,2,5439,353.000000000,369.500000000,351.510000000,368.650000000,2749388,NFLX
2018-09-18T00:00:00.000000000Z,35,2,3409,1160.500000000,1181.380000000,1159.760000000,1169.000000000,575017,GOOGL
2018-09-18T00:00:00.000000000Z,35,2,3236,18.460000000,18.470000000,18.215000000,18.460000000,5078870,GDX
2018-09-18T00:00:00.000000000Z,35,2,6718,107.570000000,108.030000000,107.340000000,107.890000000,58497,RSP
2018-09-18T00:00:00.000000000Z,35,2,5225,112.300000000,113.690000000,111.730000000,113.260000000,7682704,MSFT
2018-09-18T00:00:00.000000000Z,35,2,7776,297.790000000,302.640000000,275.500000000,282.000000000,4353332,TSLA
2018-09-18T00:00:00.000000000Z,35,2,330,32.150000000,33.490000000,31.200000000,31.670000000,30053243,AMD
2018-09-18T00:00:00.000000000Z,35,2,5631,275.940000000,278.210000000,270.740000000,271.680000000,2338649,NVDA
2018-09-18T00:00:00.000000000Z,35,2,14,217.800000000,221.820000000,217.120000000,218.460000000,8438232,AAPL
2018-09-18T00:00:00.000000000Z,35,2,5830,47.450000000,49.530000000,46.850000000,49.040000000,3986014,ORCL
2018-09-18T00:00:00.000000000Z,35,2,378,1907.600000000,1958.200000000,1902.000000000,1941.350000000,1312948,AMZN
2018-09-19T00:00:00.000000000Z,35,2,379,1946.000000000,1947.840000000,1904.780000000,1926.400000000,1203195,AMZN
2018-09-19T00:00:00.000000000Z,35,2,3236,18.510000000,18.950000000,18.460000000,18.780000000,6994470,GDX
2018-09-19T00:00:00.000000000Z,35,2,3409,1167.110000000,1176.120000000,1158.600000000,1175.000000000,478543,GOOGL
2018-09-19T00:00:00.000000000Z,35,2,5831,49.130000000,49.535000000,48.670000000,49.430000000,2630882,ORCL
2018-09-19T00:00:00.000000000Z,35,2,14,218.500000000,219.630000000,215.300000000,218.800000000,7619342,AAPL
2018-09-19T00:00:00.000000000Z,35,2,5226,113.000000000,113.320000000,111.040000000,111.750000000,7628815,MSFT
2018-09-19T00:00:00.000000000Z,35,2,5440,368.310000000,377.610000000,359.170000000,367.050000000,2836820,NFLX
2018-09-19T00:00:00.000000000Z,35,2,5632,271.600000000,272.660000000,268.300000000,272.050000000,1747006,NVDA
2018-09-19T00:00:00.000000000Z,35,2,7777,284.310000000,300.000000000,278.500000000,298.500000000,2037235,TSLA
2018-09-19T00:00:00.000000000Z,35,2,7272,290.940000000,291.690000000,290.410000000,291.570000000,7594997,SPY
2018-09-19T00:00:00.000000000Z,35,2,331,31.900000000,32.030000000,30.510000000,31.420000000,19844639,AMD
2018-09-19T00:00:00.000000000Z,35,2,6719,107.890000000,108.220000000,107.780000000,107.840000000,79052,RSP
2018-09-20T00:00:00.000000000Z,35,2,3412,1177.000000000,1194.010000000,1176.200000000,1191.000000000,616214,GOOGL
2018-09-20T00:00:00.000000000Z,35,2,5444,367.500000000,370.490000000,363.170000000,365.500000000,1861664,NFLX
2018-09-20T00:00:00.000000000Z,35,2,14,218.900000000,222.290000000,218.900000000,220.000000000,8715271,AAPL
2018-09-20T00:00:00.000000000Z,35,2,379,1927.100000000,1955.000000000,1926.510000000,1946.000000000,968003,AMZN
2018-09-20T00:00:00.000000000Z,35,2,5835,49.750000000,51.070000000,49.580000000,50.400000000,3348397,ORCL
2018-09-20T00:00:00.000000000Z,35,2,5636,270.070000000,272.000000000,264.100000000,265.960000000,2927269,NVDA
2018-09-20T00:00:00.000000000Z,35,2,7276,291.450000000,293.950000000,291.330000000,293.880000000,12465976,SPY
2018-09-20T00:00:00.000000000Z,35,2,6723,108.320000000,108.610000000,108.160000000,108.480000000,63511,RSP
2018-09-20T00:00:00.000000000Z,35,2,7781,299.020000000,305.910000000,293.330000000,298.630000000,1727601,TSLA
2018-09-20T00:00:00.000000000Z,35,2,5229,112.150000000,113.800000000,111.930000000,113.650000000,8002136,MSFT
2018-09-20T00:00:00.000000000Z,35,2,3239,18.750000000,19.100000000,18.675000000,18.960000000,5590635,GDX
2018-09-20T00:00:00.000000000Z,35,2,331,31.520000000,32.190000000,30.640000000,30.900000000,20851013,AMD
2018-09-21T00:00:00.000000000Z,35,2,7278,293.130000000,293.290000000,291.530000000,291.530000000,12282396,SPY
2018-09-21T00:00:00.000000000Z,35,2,14,221.300000000,221.440000000,217.300000000,218.000000000,49089091,AAPL
2018-09-21T00:00:00.000000000Z,35,2,331,31.010000000,32.410000000,30.820000000,31.140000000,28386532,AMD
2018-09-21T00:00:00.000000000Z,35,2,6725,108.690000000,108.880000000,108.540000000,108.600000000,80310,RSP
2018-09-21T00:00:00.000000000Z,35,2,3240,18.850000000,18.925000000,18.500000000,18.800000000,6416279,GDX
2018-09-21T00:00:00.000000000Z,35,2,7783,298.330000000,300.550000000,295.370000000,297.390000000,1508855,TSLA
2018-09-21T00:00:00.000000000Z,35,2,379,1956.100000000,1958.500000000,1909.500000000,1912.950000000,2853002,AMZN
2018-09-21T00:00:00.000000000Z,35,2,5230,113.800000000,114.910000000,113.510000000,113.910000000,40865051,MSFT
2018-09-21T00:00:00.000000000Z,35,2,3413,1197.580000000,1198.000000000,1170.050000000,1170.420000000,2431154,GOOGL
2018-09-21T00:00:00.000000000Z,35,2,5637,267.800000000,268.600000000,262.110000000,262.850000000,4708673,NVDA
2018-09-21T00:00:00.000000000Z,35,2,5445,365.600000000,372.220000000,360.740000000,362.000000000,5468995,NFLX
2018-09-21T00:00:00.000000000Z,35,2,5836,50.600000000,51.120000000,50.370000000,51.000000000,2972057,ORCL
2018-09-24T00:00:00.000000000Z,35,2,7279,291.410000000,291.620000000,290.370000000,291.160000000,10167111,SPY
2018-09-24T00:00:00.000000000Z,35,2,14,217.230000000,221.250000000,216.510000000,221.140000000,8650719,AAPL
2018-09-24T00:00:00.000000000Z,35,2,379,1905.000000000,1936.770000000,1865.000000000,1935.600000000,1223552,AMZN
2018-09-24T00:00:00.000000000Z,35,2,330,31.060000000,32.800000000,30.760000000,32.790000000,20163809,AMD
2018-09-24T00:00:00.000000000Z,35,2,5445,360.220000000,373.630000000,354.330000000,369.760000000,2480793,NFLX
2018-09-24T00:00:00.000000000Z,35,2,5230,114.040000000,114.880000000,112.220000000,114.700000000,8228271,MSFT
2018-09-24T00:00:00.000000000Z,35,2,5637,262.400000000,266.460000000,258.700000000,266.460000000,2265598,NVDA
2018-09-24T00:00:00.000000000Z,35,2,3413,1165.000000000,1185.200000000,1151.490000000,1180.500000000,570764,GOOGL
2018-09-24T00:00:00.000000000Z,35,2,3240,18.860000000,19.100000000,18.745000000,18.760000000,6815305,GDX
2018-09-24T00:00:00.000000000Z,35,2,5836,50.950000000,51.600000000,50.690000000,51.240000000,2797193,ORCL
2018-09-24T00:00:00.000000000Z,35,2,6725,107.930000000,107.930000000,107.180000000,107.340000000,59783,RSP
2018-09-24T00:00:00.000000000Z,35,2,7784,295.100000000,302.990000000,293.580000000,298.680000000,1146517,TSLA
2018-09-25T00:00:00.000000000Z,35,2,5636,266.950000000,270.000000000,264.910000000,268.060000000,2021134,NVDA
2018-09-25T00:00:00.000000000Z,35,2,5444,371.000000000,372.000000000,364.490000000,369.710000000,2027667,NFLX
2018-09-25T00:00:00.000000000Z,35,2,6723,107.570000000,107.590000000,106.970000000,107.030000000,72411,RSP
2018-09-25T00:00:00.000000000Z,35,2,7276,291.300000000,291.950000000,290.490000000,291.010000000,7872303,SPY
2018-09-25T00:00:00.000000000Z,35,2,3240,18.770000000,19.100000000,18.765000000,18.870000000,5531975,GDX
2018-09-25T00:00:00.000000000Z,35,2,7782,299.000000000,304.530000000,296.500000000,300.200000000,1070111,TSLA
2018-09-25T00:00:00.000000000Z,35,2,5835,51.350000000,51.970000000,50.970000000,51.970000000,1990090,ORCL
2018-09-25T00:00:00.000000000Z,35,2,379,1939.500000000,1979.550000000,1936.300000000,1979.000000000,1313109,AMZN
2018-09-25T00:00:00.000000000Z,35,2,330,32.800000000,33.590000000,32.190000000,32.280000000,21152143,AMD
2018-09-25T00:00:00.000000000Z,35,2,5229,114.990000000,115.200000000,113.750000000,114.630000000,7179539,MSFT
2018-09-25T00:00:00.000000000Z,35,2,3413,1185.000000000,1196.850000000,1174.550000000,1194.600000000,624393,GOOGL
2018-09-25T00:00:00.000000000Z,35,2,14,221.500000000,222.820000000,219.250000000,222.270000000,7832976,AAPL
2018-09-26T00:00:00.000000000Z,35,2,3418,1200.000000000,1207.250000000,1185.550000000,1194.490000000,677051,GOOGL
2018-09-26T00:00:00.000000000Z,35,2,5234,114.800000000,115.140000000,113.750000000,113.960000000,7743137,MSFT
2018-09-26T00:00:00.000000000Z,35,2,7789,301.200000000,313.900000000,300.720000000,310.220000000,1953513,TSLA
2018-09-26T00:00:00.000000000Z,35,2,379,1982.000000000,1995.300000000,1961.210000000,1980.190000000,1158807,AMZN
2018-09-26T00:00:00.000000000Z,35,2,5449,370.200000000,382.000000000,369.620000000,379.000000000,3345171,NFLX
2018-09-26T00:00:00.000000000Z,35,2,5840,51.440000000,52.110000000,51.340000000,51.340000000,2328719,ORCL
2018-09-26T00:00:00.000000000Z,35,2,330,32.280000000,32.850000000,31.720000000,32.400000000,13293328,AMD
2018-09-26T00:00:00.000000000Z,35,2,7282,291.460000000,292.240000000,289.420000000,289.990000000,14136250,SPY
2018-09-26T00:00:00.000000000Z,35,2,3245,18.780000000,18.820000000,18.400000000,18.400000000,11823584,GDX
2018-09-26T00:00:00.000000000Z,35,2,14,222.510000000,223.750000000,219.760000000,220.800000000,7486243,AAPL
2018-09-26T00:00:00.000000000Z,35,2,5641,268.700000000,270.240000000,266.260000000,268.200000000,1909165,NVDA
2018-09-26T00:00:00.000000000Z,35,2,6729,107.040000000,107.490000000,106.530000000,106.570000000,123704,RSP
